experiment,method,seed_index,seed,param_dim,iterations,population,evaluation_budget,best_in_search_utility,mean_utility,cew,ruin_prob,surplus_ratio,adaptation_lag,wealth_terminal,sharpe,max_drawdown,regime_detection_acc,turnover,theta_stability
exp2,same_dim_preference_backbone,10,10223,18,33,68,2244,0.011071993238072182,0.01107312725675941,0.011134661245207012,,,0.5,,1.443375672974064,0.0,0.6038411458333333,,
exp2,same_dim_preference_backbone,11,11223,18,33,68,2244,0.011275560838083096,0.011275167341204609,0.01133897161629771,,,0.5,,1.443375672974064,0.0,0.6268717447916666,,
exp2,same_dim_preference_backbone,12,12223,18,33,68,2244,0.011065786408314971,0.011064203727565638,0.0111256383957965,,,0.5,,1.443375672974064,0.0,0.619384765625,,
exp2,same_dim_preference_backbone,13,13223,18,33,68,2244,0.011430218239427452,0.01094617783323348,0.011006306430312085,,,0.5,,1.419153108744271,-0.00036390360186271337,0.5948079427083334,,
exp2,same_dim_preference_backbone,14,14223,18,33,68,2244,0.011320597338796505,0.011320499222281018,0.011384818553443088,,,0.5,,1.443375672974064,0.0,0.6136881510416667,,
exp2,same_dim_preference_backbone,15,15223,18,33,68,2244,0.011352957401294139,0.011353023081370955,0.011417713225695403,,,0.5,,1.443375672974064,0.0,0.596435546875,,
exp2,same_dim_preference_backbone,16,16223,18,33,68,2244,0.011294314462338534,0.011293715634160468,0.011357730401792221,,,0.5,,1.443375672974064,0.0,0.609619140625,,
exp2,same_dim_preference_backbone,17,17223,18,33,68,2244,0.011238941071757531,0.011239950249844241,0.011303355826483896,,,0.5,,1.443375672974064,0.0,0.5986328125,,
exp2,same_dim_preference_backbone,18,18223,18,33,68,2244,0.011362915228418985,0.01136285071620749,0.011427653118490921,,,0.5,,1.443375672974064,0.0,0.6083984375,,
exp2,same_dim_preference_backbone,19,19223,18,33,68,2244,0.011364483667004183,0.011364764258145544,0.011429588529574097,,,0.5,,1.443375672974064,0.0,0.5995279947916667,,
exp2,same_dim_preference_backbone,20,20223,18,33,68,2244,0.011300843584178306,0.011301008809408798,0.011365106437856154,,,0.5,,1.443375672974064,0.0,0.6046549479166666,,
exp2,same_dim_preference_backbone,21,21223,18,33,68,2244,0.011312262899930217,0.011312605536821212,0.011376835031316368,,,0.5,,1.443375672974064,0.0,0.6062825520833335,,
exp2,same_dim_preference_backbone,22,22223,18,33,68,2244,0.011276339155248994,0.011275308172795321,0.011339114044783827,,,0.5,,1.443292062318387,0.0,0.598876953125,,
exp2,same_dim_preference_backbone,23,23223,18,33,68,2244,0.011361977559984745,0.011362101694590197,0.011426895537598014,,,0.5,,1.443375672974064,0.0,0.594482421875,,
exp2,same_dim_preference_backbone,24,24223,18,33,68,2244,0.011154097808443036,0.01115433750623785,0.01121677907766272,,,0.5,,1.443375672974064,0.0,0.5986328125,,
exp2,same_dim_preference_backbone,25,25223,18,33,68,2244,0.011247068136529897,0.011246986999108125,0.011310472139666405,,,0.5,,1.443375672974064,0.0,0.61279296875,,
exp2,same_dim_preference_backbone,26,26223,18,33,68,2244,0.011281861394248669,0.011280999573677647,0.011344869997489626,,,0.5,,1.443375672974064,0.0,0.6075846354166667,,
exp2,same_dim_preference_backbone,27,27223,18,33,68,2244,0.01134514280133066,0.011345250496064557,0.01140985192579036,,,0.5,,1.443375672974064,0.0,0.5845540364583334,,
exp2,same_dim_preference_backbone,28,28223,18,33,68,2244,0.01137294749447131,0.01137295051207365,0.011437868382906835,,,0.5,,1.443375672974064,0.0,0.6023763020833333,,
exp2,same_dim_preference_backbone,29,29223,18,33,68,2244,0.011292325779771753,0.011292331999196287,0.011356331052843283,,,0.5,,1.443375672974064,0.0,0.614501953125,,
exp2,same_dim_preference_backbone,30,30223,18,33,68,2244,0.011167860213843002,0.011167887288408243,0.011230480937574727,,,0.5,,1.443375672974064,0.0,0.60205078125,,
exp3,full_ndu_joint,1,1337,19,23,54,1242,0.12813181499152676,0.11451682819728805,0.12133151089308014,,,,,1.4431712106358947,-0.06534863935650433,,0.18987395171561774,0.025090388709180813
exp3,full_ndu_joint,2,2337,19,23,54,1242,0.10831729460282474,0.13173965103332486,0.14081127156515838,,,,,1.6264045631910382,-0.06202407676440987,,0.2151578799188949,0.009973778657242314
exp3,full_ndu_joint,3,3337,19,23,54,1242,0.13069273943484133,0.12851604167822006,0.13713966277346445,,,,,1.5504000596078238,-0.06427520610173723,,0.2130849069363,0.011302981114983818
exp3,full_ndu_joint,4,4337,19,23,54,1242,0.09748664983834295,0.11302665623993617,0.11966177852381454,,,,,1.4698046833891332,-0.060297618313019094,,0.19380432408910991,0.012297082717830263
exp3,full_ndu_joint,5,5337,19,23,54,1242,0.10771221752227977,0.11200883281702237,0.11852274030811305,,,,,1.478432715901734,-0.06465042500516598,,0.20959202340655417,0.01542564057239206
exp3,full_ndu_joint,6,6337,19,23,54,1242,0.11132522152893716,0.11318022115341514,0.11983373249066931,,,,,1.4055594807754845,-0.069393752352317,,0.23655125559439152,0.015105607458593738
exp3,full_ndu_joint,7,7337,19,23,54,1242,0.13821260964203957,0.1056651379165337,0.1114496318453102,,,,,1.3273400571411682,-0.07100355557858948,,0.243679649808793,0.009417633390623239
exp3,full_ndu_joint,8,8337,19,23,54,1242,0.12538425306631665,0.11379232287155107,0.12051939446838267,,,,,1.4643615412246218,-0.06527418580241907,,0.23277560925728938,0.017061273301861017
exp3,full_ndu_joint,9,9337,19,23,54,1242,0.12909195631222833,0.11310474972734379,0.11974922023108592,,,,,1.3998205059890245,-0.0675345520196772,,0.23077581768052624,0.017664034878533495
exp3,full_ndu_joint,10,10337,19,23,54,1242,0.1100525649976349,0.11852740076788072,0.12583772249745406,,,,,1.4775169804945376,-0.06271939721402942,,0.21136425112931737,0.011116272246725805
exp3,full_ndu_joint,11,11337,19,23,54,1242,0.0995564146817655,0.1136490530085549,0.1203588693077362,,,,,1.511576356221986,-0.06181073992376014,,0.22004714607083772,0.026324864344925657
exp3,full_ndu_joint,12,12337,19,23,54,1242,0.1420689866128441,0.11771441420057752,0.12492280351091645,,,,,1.4507525715980223,-0.06580105903785771,,0.1771086200439421,0.026786675314514254
exp3,full_ndu_joint,13,13337,19,23,54,1242,0.12046970459956297,0.09114731839918454,0.09543037042073332,,,,,1.3391350753415407,-0.05966094102064572,,0.2250451290865828,0.019190151603089588
exp3,full_ndu_joint,14,14337,19,23,54,1242,0.1446389415796451,0.11582830705619147,0.12280307821723446,,,,,1.4066811448845575,-0.06854177920527144,,0.20546460848118706,0.011710396806799944
exp3,full_ndu_joint,15,15337,19,23,54,1242,0.12440665669859201,0.1265803711428527,0.134940663988818,,,,,1.5389480038860133,-0.06704521599920334,,0.22921161936582812,0.024969299157330493
exp3,full_ndu_joint,16,16337,19,23,54,1242,0.1377203969546981,0.12065436533038644,0.12823488787551618,,,,,1.5464476168673755,-0.0632389162965325,,0.22599767862675904,0.017958739343036278
exp3,full_ndu_joint,17,17337,19,23,54,1242,0.13478153500547874,0.11439759196443389,0.1211978155187654,,,,,1.4405742104988284,-0.06679756581270199,,0.23472658940056448,0.027603032437285593
exp3,full_ndu_joint,18,18337,19,23,54,1242,0.13311437303001897,0.11812926413135011,0.12538957447133336,,,,,1.4755110683828176,-0.065649231389146,,0.2114553655724114,0.018479222459217775
exp3,full_ndu_joint,19,19337,19,23,54,1242,0.13488016190233754,0.11526321630221023,0.12216877181641261,,,,,1.455219859817394,-0.06577199341130227,,0.2533085787486768,0.013108028496272319
exp3,full_ndu_joint,20,20337,19,23,54,1242,0.11441660816316841,0.12357140391713306,0.13153079738887175,,,,,1.5036140258147785,-0.06560525193236233,,0.20117817108626057,0.009046321159397628
exp3,full_ndu_joint,21,21337,19,23,54,1242,0.13635499949019078,0.09403306343839775,0.09859606868013349,,,,,1.2521003742055985,-0.06925247599467033,,0.24719775107892655,0.03012116204012208
exp3,full_ndu_joint,22,22337,19,23,54,1242,0.13242361822023216,0.12343110135250472,0.13137205185250544,,,,,1.5428843787893727,-0.06343027980772833,,0.2271414352528511,0.026830055238530704
exp3,full_ndu_joint,23,23337,19,23,54,1242,0.09287203670820533,0.1139575313274713,0.12070452903984874,,,,,1.4728046683918912,-0.06472115773268075,,0.25740980597259344,0.019389218960036977
exp3,full_ndu_joint,24,24337,19,23,54,1242,0.11778619087257299,0.11569188876203867,0.12264991778381451,,,,,1.454082446357425,-0.06659840847204024,,0.23598219884715554,0.014889724799919837
exp3,full_ndu_joint,25,25337,19,23,54,1242,0.13366025027235906,0.13092614282345366,0.13988358961942748,,,,,1.5753713969857275,-0.06487646741451453,,0.26098013675573845,0.0152461747884423
exp3,full_ndu_joint,26,26337,19,23,54,1242,0.14056872849666127,0.12596798961392536,0.13424586005402395,,,,,1.5486379212594878,-0.06431116904013509,,0.21227143945197105,0.021932690503673694
exp3,full_ndu_joint,27,27337,19,23,54,1242,0.13748980064404118,0.1099625621878618,0.1162362802324477,,,,,1.3902625960178017,-0.0672757124217517,,0.2216634351126573,0.013057028636473466
exp3,full_ndu_joint,28,28337,19,23,54,1242,0.1277814010013671,0.11980346159533484,0.12727527692157947,,,,,1.5052714983192546,-0.06677880845494602,,0.2466083177133401,0.03148297323963156
exp3,full_ndu_joint,29,29337,19,23,54,1242,0.1286989627863103,0.10820046881359867,0.11427109960330695,,,,,1.3689210170120119,-0.06412910562964412,,0.1740835613130427,0.018292441039489137
exp3,full_ndu_joint,30,30337,19,23,54,1242,0.11676676040750977,0.1035818931338985,0.1091366203197246,,,,,1.3692062397921645,-0.06516799683804755,,0.2142906448479637,0.014042195913960423
exp3,same_dim_fixed_pref_joint_rl,1,1337,19,23,54,1242,0.11612698142729606,0.10056145707456332,0.10579159833255858,,,,,1.4223399455175212,-0.06613971267086813,,0.3415205324462861,0.0
exp3,same_dim_fixed_pref_joint_rl,2,2337,19,23,54,1242,0.0984875736390618,0.11240346831879439,0.11896423620022456,,,,,1.558041752742097,-0.06347702845941589,,0.34991456146043165,0.0
exp3,same_dim_fixed_pref_joint_rl,3,3337,19,23,54,1242,0.11175595587563704,0.11547727321507587,0.12240900551034595,,,,,1.5847702985770336,-0.06289648611862725,,0.31861927231641696,0.0
exp3,same_dim_fixed_pref_joint_rl,4,4337,19,23,54,1242,0.09846592739485853,0.10801845221905274,0.11406830222915976,,,,,1.480976098325201,-0.06255681118724166,,0.2801649110061047,0.0
exp3,same_dim_fixed_pref_joint_rl,5,5337,19,23,54,1242,0.09353941096848313,0.09347013984264896,0.09797781706141495,,,,,1.3483213758905512,-0.06836236459464634,,0.35000930556017756,0.0
exp3,same_dim_fixed_pref_joint_rl,6,6337,19,23,54,1242,0.10509327546283516,0.1038079439273889,0.10938736987283715,,,,,1.4654283267730266,-0.06450918337015557,,0.36053046650474374,0.0
exp3,same_dim_fixed_pref_joint_rl,7,7337,19,23,54,1242,0.12165918394627967,0.09874534855690331,0.10378518327727737,,,,,1.4164387363340964,-0.06539584741004975,,0.3550187834072709,0.0
exp3,same_dim_fixed_pref_joint_rl,8,8337,19,23,54,1242,0.1132214194566019,0.09493250504497053,0.09958463620585789,,,,,1.3377868819112106,-0.06767154995372371,,0.3316977993812916,0.0
exp3,same_dim_fixed_pref_joint_rl,9,9337,19,23,54,1242,0.11682100242655435,0.10269695261198426,0.10815553454536886,,,,,1.422214244115687,-0.06476743776063784,,0.33004786248477436,0.0
exp3,same_dim_fixed_pref_joint_rl,10,10337,19,23,54,1242,0.08713054251610207,0.10820259931013282,0.1142734735565516,,,,,1.4982141042762604,-0.06315650105260256,,0.3317481987923955,0.0
exp3,same_dim_fixed_pref_joint_rl,11,11337,19,23,54,1242,0.08808444891278493,0.10376796361037743,0.10934301710072591,,,,,1.469700185053606,-0.06402633497752179,,0.3391710449595944,0.0
exp3,same_dim_fixed_pref_joint_rl,12,12337,19,23,54,1242,0.12664279617097102,0.1015347669806285,0.10686840019521182,,,,,1.4235304185615802,-0.06432336214304041,,0.32777706648039895,0.0
exp3,same_dim_fixed_pref_joint_rl,13,13337,19,23,54,1242,0.12691731268659615,0.09781819843639775,0.1027622829759327,,,,,1.3997640709496186,-0.06616244512141298,,0.36012374566918615,0.0
exp3,same_dim_fixed_pref_joint_rl,14,14337,19,23,54,1242,0.13485246603743795,0.10286417393077144,0.10834085726980036,,,,,1.4176019015561345,-0.06342019143391678,,0.3281747619847964,0.0
exp3,same_dim_fixed_pref_joint_rl,15,15337,19,23,54,1242,0.10801642028701124,0.11162103494496772,0.1180890636644516,,,,,1.547393437363307,-0.06342526397502228,,0.3402452472756142,0.0
exp3,same_dim_fixed_pref_joint_rl,16,16337,19,23,54,1242,0.12767591059875305,0.1099146659494708,0.11618281799379915,,,,,1.5053513103928564,-0.0632768875799822,,0.331229928802479,0.0
exp3,same_dim_fixed_pref_joint_rl,17,17337,19,23,54,1242,0.12928237533411588,0.1011185972492029,0.10640785091036231,,,,,1.392125766097632,-0.06582936957401139,,0.3312995435046494,0.0
exp3,same_dim_fixed_pref_joint_rl,18,18337,19,23,54,1242,0.10467786662631036,0.10064712259663353,0.1058863306047173,,,,,1.4228646033652632,-0.06622220968068232,,0.3501056362177087,0.0
exp3,same_dim_fixed_pref_joint_rl,19,19337,19,23,54,1242,0.11534016570767651,0.09285289762078203,0.09730030790918875,,,,,1.3350913439370007,-0.06771626122314534,,0.328515361249835,0.0
exp3,same_dim_fixed_pref_joint_rl,20,20337,19,23,54,1242,0.10532722218864594,0.11342389160549594,0.12010663613044703,,,,,1.5177088627326023,-0.06356808542631584,,0.31085181883786567,0.0
exp3,same_dim_fixed_pref_joint_rl,21,21337,19,23,54,1242,0.11634893905622991,0.08033463624819591,0.08364963545578208,,,,,1.2143949416069753,-0.06820713178659382,,0.3532830604961471,0.0
exp3,same_dim_fixed_pref_joint_rl,22,22337,19,23,54,1242,0.1271739449666868,0.10907229772481364,0.11524297695670072,,,,,1.489985216625477,-0.0646063092664839,,0.3294090734382683,0.0
exp3,same_dim_fixed_pref_joint_rl,23,23337,19,23,54,1242,0.10309780948254776,0.10812604254500514,0.11418817164920925,,,,,1.497689301279548,-0.06222397995807285,,0.335986480795968,0.0
exp3,same_dim_fixed_pref_joint_rl,24,24337,19,23,54,1242,0.09349008325150067,0.10490048061242183,0.11060007861610277,,,,,1.4807708511802102,-0.0660401530264851,,0.3404777232955169,0.0
exp3,same_dim_fixed_pref_joint_rl,25,25337,19,23,54,1242,0.10991916614931128,0.11189710186834775,0.11839777368267401,,,,,1.5063957456519166,-0.06394964257668295,,0.3359333173543099,0.0
exp3,same_dim_fixed_pref_joint_rl,26,26337,19,23,54,1242,0.12357808958941603,0.10668321557513877,0.11258175007851179,,,,,1.4949362124011385,-0.0635205455105783,,0.3476696234094952,0.0
exp3,same_dim_fixed_pref_joint_rl,27,27337,19,23,54,1242,0.11794782157397543,0.09536356500032561,0.10005872528311732,,,,,1.3493572004460157,-0.06670650164372627,,0.34677466788984845,0.0
exp3,same_dim_fixed_pref_joint_rl,28,28337,19,23,54,1242,0.12290953704977998,0.10733611642317253,0.11330839283366778,,,,,1.435568777175836,-0.06603999395582644,,0.27382155937930436,0.0
exp3,same_dim_fixed_pref_joint_rl,29,29337,19,23,54,1242,0.11687409648606677,0.10401698723531752,0.10961930411971621,,,,,1.462599437659429,-0.06403623414027139,,0.3378417480669168,0.0
exp3,same_dim_fixed_pref_joint_rl,30,30337,19,23,54,1242,0.10598047157083856,0.09673508438476033,0.10156851226324703,,,,,1.3892373325748824,-0.06527722626892418,,0.3434277374565824,0.0
exp3,same_dim_oracle_factor_joint_rl,1,1337,19,23,54,1242,0.12723130088856258,0.1191613699554609,0.12655169521817267,,,,,1.6360940980322891,-0.059054222996943996,,0.33507581740876446,0.0
exp3,same_dim_oracle_factor_joint_rl,2,2337,19,23,54,1242,0.11097975256029398,0.12894798001713095,0.13763094308427504,,,,,1.7320159160690674,-0.058519226549583345,,0.3280917390636314,0.0
exp3,same_dim_oracle_factor_joint_rl,3,3337,19,23,54,1242,0.11760575943842767,0.11841586165179199,0.12571215455602625,,,,,1.6367095991407608,-0.059565073246708816,,0.3149979663113336,0.0
exp3,same_dim_oracle_factor_joint_rl,4,4337,19,23,54,1242,0.09733832785611345,0.1062363826322667,0.11208472295325467,,,,,1.5794556962058537,-0.05156807912449014,,0.2855381154944071,0.0
exp3,same_dim_oracle_factor_joint_rl,5,5337,19,23,54,1242,0.11543855523248038,0.12098671891903633,0.1286099231080422,,,,,1.6410360202940368,-0.0588767650331686,,0.3211588867126311,0.0
exp3,same_dim_oracle_factor_joint_rl,6,6337,19,23,54,1242,0.11740141668397415,0.11853068115097198,0.12584141568254004,,,,,1.6570282100702154,-0.05976119289188283,,0.3485397459448881,0.0
exp3,same_dim_oracle_factor_joint_rl,7,7337,19,23,54,1242,0.13078648022558859,0.1145101258877777,0.12132399540741612,,,,,1.5852536170486593,-0.06112626057802102,,0.32676915919629723,0.0
exp3,same_dim_oracle_factor_joint_rl,8,8337,19,23,54,1242,0.11709869402302585,0.11486830050243939,0.12172569713276782,,,,,1.5872945230671336,-0.06012116718627983,,0.3095220548070199,0.0
exp3,same_dim_oracle_factor_joint_rl,9,9337,19,23,54,1242,0.1354507121561023,0.11261069323707436,0.11919613749966351,,,,,1.5592305365719772,-0.06253882880859397,,0.3402163570266805,0.0
exp3,same_dim_oracle_factor_joint_rl,10,10337,19,23,54,1242,0.11120284766834561,0.12084354465853503,0.1284483467839681,,,,,1.6328419793496718,-0.06095911754878793,,0.32443566976879495,0.0
exp3,same_dim_oracle_factor_joint_rl,11,11337,19,23,54,1242,0.10956942873350424,0.11803847399514408,0.1252874048366499,,,,,1.6262621217600188,-0.059979125415576665,,0.32029275898631004,0.0
exp3,same_dim_oracle_factor_joint_rl,12,12337,19,23,54,1242,0.13970834137141033,0.11582355725439301,0.12279774513781971,,,,,1.5887800094116793,-0.06000408266154556,,0.31758206964540814,0.0
exp3,same_dim_oracle_factor_joint_rl,13,13337,19,23,54,1242,0.13666790548379273,0.10608544918468363,0.11191688483852613,,,,,1.510107547749175,-0.06133045787606433,,0.33384735269317417,0.0
exp3,same_dim_oracle_factor_joint_rl,14,14337,19,23,54,1242,0.14860899939293187,0.12295167926049928,0.1308297770962057,,,,,1.6456592959611724,-0.05804209292586399,,0.32226516568249086,0.0
exp3,same_dim_oracle_factor_joint_rl,15,15337,19,23,54,1242,0.10952984240531038,0.11574710987023906,0.12271191346811516,,,,,1.6616215982190774,-0.05652733672281886,,0.3114779432064659,0.0
exp3,same_dim_oracle_factor_joint_rl,16,16337,19,23,54,1242,0.14002616087067846,0.12277947563170734,0.130635060870945,,,,,1.6385988811473569,-0.06028024617433794,,0.32716214778435415,0.0
exp3,same_dim_oracle_factor_joint_rl,17,17337,19,23,54,1242,0.13985202129110327,0.11368588371140809,0.12040013367223379,,,,,1.5293398272629763,-0.06273161246274958,,0.3292313616266776,0.0
exp3,same_dim_oracle_factor_joint_rl,18,18337,19,23,54,1242,0.12888238168935662,0.11889650253041727,0.12625334788447096,,,,,1.6045848127393603,-0.061686650111295344,,0.3199495177975243,0.0
exp3,same_dim_oracle_factor_joint_rl,19,19337,19,23,54,1242,0.13322519592466472,0.10683623823626243,0.11275201332536189,,,,,1.4898140851542372,-0.06118453143630617,,0.31132712976735705,0.0
exp3,same_dim_oracle_factor_joint_rl,20,20337,19,23,54,1242,0.11261832334993627,0.12748291963882685,0.13596546537502952,,,,,1.7069506526990903,-0.058762318665812815,,0.32065244807035953,0.0
exp3,same_dim_oracle_factor_joint_rl,21,21337,19,23,54,1242,0.1317983359392534,0.09753129227682149,0.10244593906707666,,,,,1.4094229948075971,-0.06231198245109085,,0.3339178435092956,0.0
exp3,same_dim_oracle_factor_joint_rl,22,22337,19,23,54,1242,0.14547459965049042,0.11892654122961326,0.12628717957813396,,,,,1.6153454693980005,-0.06135631883440983,,0.3400704498685072,0.0
exp3,same_dim_oracle_factor_joint_rl,23,23337,19,23,54,1242,0.10890279145390303,0.11929845255446872,0.1267061364378299,,,,,1.6089551884349462,-0.059285874103297206,,0.3221379896255104,0.0
exp3,same_dim_oracle_factor_joint_rl,24,24337,19,23,54,1242,0.10650164417462298,0.1218518463511795,0.12958673698602863,,,,,1.6759085799279503,-0.05914168317294212,,0.32458396831187764,0.0
exp3,same_dim_oracle_factor_joint_rl,25,25337,19,23,54,1242,0.13216959246995544,0.1234023949936405,0.13133957474652802,,,,,1.6281491542677657,-0.06185078363752694,,0.30974582853053984,0.0
exp3,same_dim_oracle_factor_joint_rl,26,26337,19,23,54,1242,0.1425188476411016,0.123725994416371,0.13170573482122738,,,,,1.6861100222067298,-0.05847263498916529,,0.30512718354494206,0.0
exp3,same_dim_oracle_factor_joint_rl,27,27337,19,23,54,1242,0.12756822464720288,0.1115444423978168,0.11800342965462929,,,,,1.535062251410822,-0.060906679576253835,,0.3133968919087408,0.0
exp3,same_dim_oracle_factor_joint_rl,28,28337,19,23,54,1242,0.11794914647970241,0.11886658949654094,0.12621965873379715,,,,,1.5844073569307597,-0.06229623138489402,,0.31047448640110414,0.0
exp3,same_dim_oracle_factor_joint_rl,29,29337,19,23,54,1242,0.11779755677646864,0.11620448055533517,0.12322552643194662,,,,,1.6773476460249326,-0.055630520766426626,,0.31277066235831247,0.0
exp3,same_dim_oracle_factor_joint_rl,30,30337,19,23,54,1242,0.1284749973840991,0.11291345955053558,0.11953504369035439,,,,,1.555402398310209,-0.06004882331078168,,0.32904740655422043,0.0
exp3,same_dim_signal_only_joint_rl,1,1337,19,23,54,1242,0.10826615890429263,0.0964462781494407,0.1012504183442382,,,,,1.4345103619613213,-0.062356489209728756,,0.3265422847034221,0.0
exp3,same_dim_signal_only_joint_rl,2,2337,19,23,54,1242,0.088726798617261,0.09943453297050178,0.10454615701705294,,,,,1.505699521290739,-0.05929147027948737,,0.34159960915154786,0.0
exp3,same_dim_signal_only_joint_rl,3,3337,19,23,54,1242,0.09296214300261263,0.10573405046752121,0.11152622731389905,,,,,1.5319409393211885,-0.06076160171441801,,0.3360830198800857,0.0
exp3,same_dim_signal_only_joint_rl,4,4337,19,23,54,1242,0.07939778267309777,0.0996355074311572,0.10476816489343777,,,,,1.4348341706071817,-0.06003808308250143,,0.310004082526405,0.0
exp3,same_dim_signal_only_joint_rl,5,5337,19,23,54,1242,0.088924607783551,0.089482927423084,0.0936086624349659,,,,,1.3429595157862413,-0.06583413043802715,,0.34125926543059565,0.0
exp3,same_dim_signal_only_joint_rl,6,6337,19,23,54,1242,0.09616905278465188,0.09093997057369847,0.0952032588618128,,,,,1.3571641275413124,-0.06649291496157136,,0.3401627619785359,0.0
exp3,same_dim_signal_only_joint_rl,7,7337,19,23,54,1242,0.1157880629617238,0.08938018949542861,0.09349631311868811,,,,,1.3520584353633733,-0.06555667355741318,,0.35105287255417245,0.0
exp3,same_dim_signal_only_joint_rl,8,8337,19,23,54,1242,0.10088687713025801,0.09417344689078568,0.09875030421483966,,,,,1.4105964080580566,-0.06326164460597153,,0.33594901131257615,0.0
exp3,same_dim_signal_only_joint_rl,9,9337,19,23,54,1242,0.10854225776191495,0.09465248186199943,0.09927677012291336,,,,,1.3855960611862184,-0.06383370376816686,,0.3253129927246448,0.0
exp3,same_dim_signal_only_joint_rl,10,10337,19,23,54,1242,0.08101349772046808,0.10232748974504313,0.10774618784841761,,,,,1.476493472667313,-0.06143815424514557,,0.3143137908260989,0.0
exp3,same_dim_signal_only_joint_rl,11,11337,19,23,54,1242,0.08492447443437416,0.09951688347842327,0.10463712069950737,,,,,1.4651484192926831,-0.061602820618441995,,0.3306972093246094,0.0
exp3,same_dim_signal_only_joint_rl,12,12337,19,23,54,1242,0.12342523737467581,0.09892546041724506,0.1039840059846815,,,,,1.4268547824923514,-0.0623687538184825,,0.31933893122954154,0.0
exp3,same_dim_signal_only_joint_rl,13,13337,19,23,54,1242,0.11313572910161535,0.09226285022369796,0.09665303969692851,,,,,1.3896451362356934,-0.06417093626602237,,0.35877040763885254,0.0
exp3,same_dim_signal_only_joint_rl,14,14337,19,23,54,1242,0.12695202121939106,0.09601675334118079,0.10077750554061415,,,,,1.3984041805580723,-0.06219884411439644,,0.3416002482386303,0.0
exp3,same_dim_signal_only_joint_rl,15,15337,19,23,54,1242,0.10103595146650557,0.10508121240126028,0.11080081749439707,,,,,1.5309525041105365,-0.061032112807946105,,0.3329226093077628,0.0
exp3,same_dim_signal_only_joint_rl,16,16337,19,23,54,1242,0.12154030144575911,0.10485773265333678,0.11055260374411646,,,,,1.4893381941735435,-0.062106899763041665,,0.3216617484104293,0.0
exp3,same_dim_signal_only_joint_rl,17,17337,19,23,54,1242,0.12359777789921776,0.09758007664768453,0.10249972251050954,,,,,1.397281106222867,-0.06346157344021824,,0.31934434707879833,0.0
exp3,same_dim_signal_only_joint_rl,18,18337,19,23,54,1242,0.09281243596106244,0.08502222975191179,0.08874126887769673,,,,,1.3503548955993967,-0.0597112168788887,,0.3069738146243497,0.0
exp3,same_dim_signal_only_joint_rl,19,19337,19,23,54,1242,0.11036847276740709,0.09023779283616598,0.09443450144912391,,,,,1.3294613818360108,-0.06315456000495602,,0.3141593560967547,0.0
exp3,same_dim_signal_only_joint_rl,20,20337,19,23,54,1242,0.08460307740212525,0.10604972807601665,0.11187716664404745,,,,,1.5259321123070324,-0.059980074686820116,,0.30688943303874855,0.0
exp3,same_dim_signal_only_joint_rl,21,21337,19,23,54,1242,0.10731434937179891,0.07876504235895873,0.08195007976493218,,,,,1.2455551008283514,-0.06368947435356453,,0.34366749681420444,0.0
exp3,same_dim_signal_only_joint_rl,22,22337,19,23,54,1242,0.11273559733556511,0.09957460700807344,0.10470088609346084,,,,,1.4208023994159955,-0.06349350304309744,,0.3270273134575008,0.0
exp3,same_dim_signal_only_joint_rl,23,23337,19,23,54,1242,0.08968432169037921,0.09968835902116333,0.10482655519053696,,,,,1.4602989490461964,-0.060274380753919665,,0.33380668808950636,0.0
exp3,same_dim_signal_only_joint_rl,24,24337,19,23,54,1242,0.08511571700183303,0.09661242311664966,0.10143340075926566,,,,,1.459321636750729,-0.0619266309381596,,0.32459956959654135,0.0
exp3,same_dim_signal_only_joint_rl,25,25337,19,23,54,1242,0.10505532588826434,0.10717484583686053,0.11312886341320594,,,,,1.5014404948021192,-0.06141395559543623,,0.3214558714168028,0.0
exp3,same_dim_signal_only_joint_rl,26,26337,19,23,54,1242,0.11688945612441282,0.09987450284640334,0.10503223097379166,,,,,1.4625037386058284,-0.06127234710844298,,0.32022445684612905,0.0
exp3,same_dim_signal_only_joint_rl,27,27337,19,23,54,1242,0.10677101403757883,0.08890699987752823,0.09297900441831364,,,,,1.338434620546106,-0.0634373838542817,,0.3335155180598284,0.0
exp3,same_dim_signal_only_joint_rl,28,28337,19,23,54,1242,0.09875010810793854,0.09512254384545082,0.09979361980801671,,,,,1.3724624931877822,-0.06436158597436026,,0.3217690714385351,0.0
exp3,same_dim_signal_only_joint_rl,29,29337,19,23,54,1242,0.10115950616338527,0.09946008715841748,0.10457438315775747,,,,,1.46174261310806,-0.06315162376865055,,0.3382350076182034,0.0
exp3,same_dim_signal_only_joint_rl,30,30337,19,23,54,1242,0.10245307774556933,0.09404058086392147,0.09860432732530233,,,,,1.3902919490768209,-0.0633570884039534,,0.3313081831125745,0.0
