audit,epsilon,method,seed,training_samples,noise_std,beta_p,beta_z,train_p_rmse_direct,train_p_rmse_z_inverted,mean_welfare,avg_cost,fill_rate,ending_backlog,avg_inventory,avg_order,service_breach_count,theta_rmse,p_rmse
isomorphic_inventory_direct_p_vs_learned_z_solver_ablation,0.1,learned_direct_p_inventory,14441,640,0.035,"[-5.07978080e-02  1.13437085e+00  4.26163520e-01  2.17970016e-01
 -1.78085874e-01  1.00621540e-01 -4.47418875e-01 -1.03439934e-04]","[-0.02551384  0.28243761  0.15991184  0.10144231 -0.08707225  0.04623449
 -0.01867092  0.05427951]",0.0031265532010631104,0.011285282659102532,-6.311939604330672,6.949255521621298,0.9999647826300782,0.03249751830521866,20.053247810244144,23.24041472757272,0.080078125,0.0011803525465090997,0.0017282237619643827
isomorphic_inventory_direct_p_vs_learned_z_solver_ablation,0.1,learned_z_inventory,14441,640,0.035,"[-5.07978080e-02  1.13437085e+00  4.26163520e-01  2.17970016e-01
 -1.78085874e-01  1.00621540e-01 -4.47418875e-01 -1.03439934e-04]","[-0.02551384  0.28243761  0.15991184  0.10144231 -0.08707225  0.04623449
 -0.01867092  0.05427951]",0.0031265532010631104,0.011285282659102532,-6.300384951969363,6.9376332986273255,0.9999636605197453,0.03344449443848616,20.00692304895183,23.239279150321117,0.08203125,0.008997449781432682,0.012515668655323348
isomorphic_inventory_direct_p_vs_learned_z_solver_ablation,0.1,oracle_p_inventory,15441,640,0.035,"[-0.0514451   1.0781158   0.42330634  0.22062367 -0.18646454  0.10106533
 -0.19222956 -0.02188641]","[-0.01653221  0.29662418  0.18119783  0.08971934 -0.07018437  0.05186757
  0.2019727   0.03326782]",0.0029118217825085117,0.011648528112362281,-6.260886215640378,6.897621853854167,0.9999654899329737,0.0276600474211949,19.87311848043351,23.071599656701093,0.099609375,0.0,0.0
isomorphic_inventory_direct_p_vs_learned_z_solver_ablation,0.1,learned_direct_p_inventory,15441,640,0.035,"[-0.0514451   1.0781158   0.42330634  0.22062367 -0.18646454  0.10106533
 -0.19222956 -0.02188641]","[-0.01653221  0.29662418  0.18119783  0.08971934 -0.07018437  0.05186757
  0.2019727   0.03326782]",0.0029118217825085117,0.011648528112362281,-6.253071857064909,6.8898077784105,0.999965525324449,0.027639936980784957,19.845466887537242,23.071180426212145,0.099609375,0.002628394777444695,0.0036262190471910384
isomorphic_inventory_direct_p_vs_learned_z_solver_ablation,0.1,learned_z_inventory,15441,640,0.035,"[-0.0514451   1.0781158   0.42330634  0.22062367 -0.18646454  0.10106533
 -0.19222956 -0.02188641]","[-0.01653221  0.29662418  0.18119783  0.08971934 -0.07018437  0.05186757
  0.2019727   0.03326782]",0.0029118217825085117,0.011648528112362281,-6.303940148737979,6.940864555123965,0.9999671132982482,0.026348084738818132,20.03219153906219,23.07792939435561,0.09375,0.01271125885449943,0.01654060806821101
isomorphic_inventory_direct_p_vs_learned_z_solver_ablation,0.1,oracle_p_inventory,16441,640,0.035,"[-0.05181851  1.05907177  0.4293012   0.2278865  -0.18456706  0.10493126
 -0.11465554 -0.02359782]","[-0.02224265  0.33383917  0.18289566  0.10277148 -0.08581756  0.03749618
  0.15142421  0.00250475]",0.0031368659187983932,0.006886940297362434,-6.347411287886821,6.984046117018434,0.9999602130164517,0.03496678370724529,20.120438768350734,23.37778818989059,0.1015625,0.0,0.0
isomorphic_inventory_direct_p_vs_learned_z_solver_ablation,0.1,learned_direct_p_inventory,16441,640,0.035,"[-0.05181851  1.05907177  0.4293012   0.2278865  -0.18456706  0.10493126
 -0.11465554 -0.02359782]","[-0.02224265  0.33383917  0.18289566  0.10277148 -0.08581756  0.03749618
  0.15142421  0.00250475]",0.0031368659187983932,0.006886940297362434,-6.345870697628634,6.982386722455864,0.9999600109159038,0.0351438185944767,20.112608912181642,23.378314934863262,0.10546875,0.002704451584453869,0.003460299149175027
isomorphic_inventory_direct_p_vs_learned_z_solver_ablation,0.1,learned_z_inventory,16441,640,0.035,"[-0.05181851  1.05907177  0.4293012   0.2278865  -0.18456706  0.10493126
 -0.11465554 -0.02359782]","[-0.02224265  0.33383917  0.18289566  0.10277148 -0.08581756  0.03749618
  0.15142421  0.00250475]",0.0031368659187983932,0.006886940297362434,-6.352051325695598,6.988677138969951,0.9999590860342942,0.035953597505316584,20.138024014877615,23.375656374884166,0.1015625,0.00447665681987102,0.005375328131509483
isomorphic_inventory_direct_p_vs_learned_z_solver_ablation,0.1,oracle_p_inventory,17441,640,0.035,"[-0.05010965  0.85948168  0.42478935  0.22303125 -0.18083292  0.10767493
  0.41175467 -0.01359741]","[-0.02428976  0.27486695  0.13827157  0.09782179 -0.10700661  0.04530339
  0.24315141  0.05005916]",0.003345479537003789,0.011522629438483261,-6.317990894043567,6.9553729592629026,0.999958402683667,0.03455997122084394,20.056662026616543,23.299508824372587,0.076171875,0.0,0.0
isomorphic_inventory_direct_p_vs_learned_z_solver_ablation,0.1,learned_direct_p_inventory,17441,640,0.035,"[-0.05010965  0.85948168  0.42478935  0.22303125 -0.18083292  0.10767493
  0.41175467 -0.01359741]","[-0.02428976  0.27486695  0.13827157  0.09782179 -0.10700661  0.04530339
  0.24315141  0.05005916]",0.003345479537003789,0.011522629438483261,-6.318407522015315,6.955793548309543,0.9999588978180285,0.0341374488892087,20.05717794325475,23.300710965684807,0.076171875,0.002425190463770815,0.003096328142954919
