batch,seed,method,net_reward,physical_cost,premium,liability,maintenance,adjustment,filled_demand,lost_demand,demand,undiscounted_filled,undiscounted_lost,undiscounted_demand
21,2026092321,capacity_matched_gate,-5.965721615768639,9.586228237652739,7.2118569151393315,0.8881422862264824,2.703208007028852,0.0,18.072115467173745,1.4802371437107873,19.552352610884537,20.05615234375,1.642578125,21.69873046875
21,2026092321,physical_oracle,-12.070935506037632,8.535775814132888,14.423713830278663,6.996041494068263,10.812832028115407,0.14999999999998842,13.722318032494366,5.830034578390255,19.552352610884537,15.22900390625,6.4697265625,21.69873046875
22,2026092322,joint_contract,-5.0036594542914,9.36871656367853,9.886894623591889,1.0057111300666068,4.30686652105787,0.2092598630803398,17.156754477734246,2.3050051043725137,19.461759582106872,19.017333984375,2.580322265625,21.59765625
22,2026092322,expanded_action_mdp,-5.0036594542914,9.36871656367853,9.886894623591889,1.0057111300666068,4.30686652105787,0.2092598630803398,17.156754477734246,2.3050051043725137,19.461759582106872,19.017333984375,2.580322265625,21.59765625
22,2026092322,frozen_contract,-5.954281319461262,9.58611369722277,7.202692594404474,0.8676522096141939,2.703208007028852,0.0,18.0156725660832,1.4460870160236416,19.461759582106872,19.993408203125,1.604248046875,21.59765625
22,2026092322,capacity_matched_gate,-5.954281319461262,9.58611369722277,7.202692594404474,0.8676522096141939,2.703208007028852,0.0,18.0156725660832,1.4460870160236416,19.461759582106872,19.993408203125,1.604248046875,21.59765625
22,2026092322,physical_oracle,-11.971067428152313,8.496323505488387,14.405385188808948,6.917297083357747,10.812832028115407,0.14999999999998842,13.69734534597543,5.764414236131458,19.461759582106872,15.19921875,6.3984375,21.59765625
23,2026092323,joint_contract,-4.967438203729712,9.370324093910414,9.931624710881032,0.9961158939516366,4.326299223076257,0.20632370367248984,17.22843180079279,2.2787722024694834,19.507204003262313,19.10546875,2.5498046875,21.6552734375
23,2026092323,expanded_action_mdp,-4.967438203729712,9.370324093910414,9.931624710881032,0.9961158939516366,4.326299223076257,0.20632370367248984,17.22843180079279,2.2787722024694834,19.507204003262313,19.10546875,2.5498046875,21.6552734375
23,2026092323,frozen_contract,-5.916707653264706,9.580260339563367,7.228663515877418,0.8619028225500107,2.703208007028852,0.0,18.07069929901229,1.4365047042500039,19.507204003262313,20.060546875,1.5947265625,21.6552734375
23,2026092323,capacity_matched_gate,-5.916707653264706,9.580260339563367,7.228663515877418,0.8619028225500107,2.703208007028852,0.0,18.07069929901229,1.4365047042500039,19.507204003262313,20.060546875,1.5947265625,21.6552734375
23,2026092323,physical_oracle,-11.961665839111086,8.521027487467965,14.457327031754836,6.935133355282823,10.812832028115407,0.14999999999998842,13.727926207193399,5.779277796069009,19.507204003262313,15.2421875,6.4130859375,21.6552734375
24,2026092324,joint_contract,-5.021321149493924,9.40692138580714,9.919706984622865,1.0044598119283419,4.324469408496047,0.2051775278852706,17.193221092911333,2.290801273691289,19.48402236660264,19.059814453125,2.564453125,21.624267578125
24,2026092324,expanded_action_mdp,-5.021321149493924,9.40692138580714,9.919706984622865,1.0044598119283419,4.324469408496047,0.2051775278852706,17.193221092911333,2.290801273691289,19.48402236660264,19.059814453125,2.564453125,21.624267578125
24,2026092324,frozen_contract,-5.963282330833192,9.613013822077159,7.225710261138735,0.872770762865977,2.703208007028852,0.0,18.0294044284927,1.454617938109946,19.48402236660264,20.009033203125,1.615234375,21.624267578125
24,2026092324,capacity_matched_gate,-5.963282330833192,9.613013822077159,7.225710261138735,0.872770762865977,2.703208007028852,0.0,18.0294044284927,1.454617938109946,19.48402236660264,20.009033203125,1.615234375,21.624267578125
24,2026092324,physical_oracle,-11.936514534334025,8.510134450900047,14.45142052227747,6.9149685775962855,10.812832028115407,0.14999999999998842,13.721548551939142,5.762473814663578,19.48402236660264,15.230224609375,6.39404296875,21.624267578125
